latitude,longitude
10.869674285714286,106.80232
10.869665000000001,106.80232
10.869655714285715,106.80232
10.869646428571428,106.80232
10.869637142857144,106.80232
10.869627857142858,106.80232
10.869618571428571,106.80232
10.869609285714287,106.80232
10.8696,106.80232
10.869590714285714,106.80232
10.86958142857143,106.80232
10.869572142857143,106.80232
10.869562857142856,106.80232
10.869553571428572,106.80232
10.869544285714285,106.80232
10.869534999999999,106.80232
10.869525714285714,106.80232
10.869516428571428,106.80232
10.869507142857143,106.80232
10.869497857142857,106.80232
10.86948857142857,106.80232
10.869479285714286,106.80232
10.86947,106.80232
10.86947,106.80232
10.86946294117647,106.80232588235293
10.869455882352941,106.80233176470588
10.869448823529412,106.80233764705882
10.869441764705883,106.80234352941176
10.869434705882353,106.8023494117647
10.869427647058824,106.80235529411765
10.869420588235295,106.80236117647058
10.869413529411766,106.80236705882352
10.869406470588235,106.80237294117647
10.869399411764705,106.80237882352941
10.869392352941176,106.80238470588235
10.869385294117647,106.8023905882353
10.869378235294118,106.80239647058823
10.869371176470588,106.80240235294117
10.86936411764706,106.80240823529411
10.86935705882353,106.80241411764706
10.86935,106.80242
10.86935,106.80242
10.86934908045977,106.8024291954023
10.869348160919541,106.8024383908046
10.86934724137931,106.8024475862069
10.869346321839082,106.8024567816092
10.869345402298851,106.8024659770115
10.86934448275862,106.80247517241379
10.869343563218392,106.80248436781609
10.869342643678161,106.80249356321839
10.869341724137932,106.80250275862069
10.869340804597702,106.80251195402299
10.869339885057473,106.80252114942529
10.869338965517242,106.80253034482759
10.869338045977011,106.80253954022989
10.869337126436783,106.80254873563219
10.869336206896552,106.80255793103449
10.869335287356323,106.80256712643678
10.869334367816093,106.80257632183908
10.869333448275862,106.80258551724138
10.869332528735633,106.80259471264368
10.869331609195402,106.80260390804598
10.869330689655174,106.80261310344828
10.869329770114943,106.80262229885057
10.869328850574714,106.80263149425286
10.869327931034483,106.80264068965516
10.869327011494253,106.80264988505746
10.869326091954024,106.80265908045976
10.869325172413793,106.80266827586206
10.869324252873565,106.80267747126436
10.869323333333334,106.80268666666666
10.869322413793103,106.80269586206896
10.869321494252874,106.80270505747126
10.869320574712644,106.80271425287356
10.869319655172415,106.80272344827586
10.869318735632184,106.80273264367816
10.869317816091954,106.80274183908045
10.869316896551725,106.80275103448275
10.869315977011494,106.80276022988505
10.869315057471265,106.80276942528735
10.869314137931035,106.80277862068965
10.869313218390806,106.80278781609195
10.869312298850575,106.80279701149425
10.869311379310345,106.80280620689655
10.869310459770116,106.80281540229885
10.869309540229885,106.80282459770115
10.869308620689656,106.80283379310345
10.869307701149426,106.80284298850574
10.869306781609195,106.80285218390804
10.869305862068966,106.80286137931034
10.869304942528736,106.80287057471264
10.869304022988507,106.80287977011494
10.869303103448276,106.80288896551724
10.869302183908047,106.80289816091954
10.869301264367817,106.80290735632184
10.869300344827586,106.80291655172414
10.869299425287357,106.80292574712644
10.869298505747127,106.80293494252874
10.869297586206898,106.80294413793104
10.869296666666667,106.80295333333333
10.869295747126436,106.80296252873563
10.869294827586208,106.80297172413793
10.869293908045977,106.80298091954023
10.869292988505748,106.80299011494253
10.869292068965517,106.80299931034483
10.869291149425287,106.80300850574713
10.869290229885058,106.80301770114943
10.869289310344827,106.80302689655171
10.869288390804599,106.80303609195401
10.869287471264368,106.80304528735631
10.869286551724139,106.80305448275861
10.869285632183908,106.80306367816091
10.869284712643678,106.80307287356321
10.869283793103449,106.80308206896551
10.869282873563218,106.80309126436781
10.86928195402299,106.8031004597701
10.869281034482759,106.8031096551724
10.869280114942528,106.8031188505747
10.8692791954023,106.803128045977
10.869278275862069,106.8031372413793
10.86927735632184,106.8031464367816
10.86927643678161,106.8031556321839
10.86927551724138,106.8031648275862
10.86927459770115,106.8031740229885
10.86927367816092,106.8031832183908
10.86927275862069,106.8031924137931
10.86927183908046,106.8032016091954
10.86927091954023,106.8032108045977
10.86927,106.80322
10.86927,106.80322
10.869270612244899,106.80322918367347
10.869271224489797,106.80323836734694
10.869271836734693,106.8032475510204
10.869272448979592,106.80325673469387
10.86927306122449,106.80326591836734
10.869273673469388,106.80327510204081
10.869274285714287,106.80328428571428
10.869274897959183,106.80329346938775
10.869275510204082,106.80330265306122
10.86927612244898,106.8033118367347
10.869276734693878,106.80332102040816
10.869277346938777,106.80333020408163
10.869277959183673,106.8033393877551
10.869278571428572,106.80334857142857
10.86927918367347,106.80335775510204
10.869279795918368,106.80336693877551
10.869280408163267,106.80337612244898
10.869281020408163,106.80338530612245
10.869281632653061,106.80339448979592
10.86928224489796,106.80340367346939
10.869282857142858,106.80341285714286
10.869283469387756,106.80342204081633
10.869284081632653,106.8034312244898
10.869284693877551,106.80344040816327
10.86928530612245,106.80344959183672
10.869285918367348,106.8034587755102
10.869286530612245,106.80346795918366
10.869287142857143,106.80347714285713
10.869287755102041,106.8034863265306
10.86928836734694,106.80349551020407
10.869288979591838,106.80350469387754
10.869289591836734,106.80351387755101
10.869290204081633,106.80352306122448
10.869290816326531,106.80353224489795
10.86929142857143,106.80354142857142
10.869292040816328,106.80355061224489
10.869292653061224,106.80355979591836
10.869293265306123,106.80356897959183
10.869293877551021,106.8035781632653
10.86929448979592,106.80358734693877
10.869295102040818,106.80359653061224
10.869295714285714,106.80360571428571
10.869296326530613,106.80361489795918
10.869296938775511,106.80362408163265
10.86929755102041,106.80363326530612
10.869298163265308,106.80364244897959
10.869298775510204,106.80365163265306
10.869299387755103,106.80366081632653
10.8693,106.80367
10.8693,106.80367
10.86929642857143,106.80367857142856
10.869292857142858,106.80368714285714
10.869289285714286,106.80369571428571
10.869285714285715,106.80370428571429
10.869282142857143,106.80371285714286
10.869278571428572,106.80372142857144
10.869275,106.80373
10.869271428571428,106.80373857142857
10.869267857142857,106.80374714285715
10.869264285714285,106.80375571428571
10.869260714285714,106.8037642857143
10.869257142857142,106.80377285714286
10.86925357142857,106.80378142857144
10.86925,106.80379
10.86925,106.80379
10.8692475,106.80380000000001
10.869245,106.80381
10.869242499999999,106.80382
10.86924,106.80383
10.86924,106.80383
10.86925,106.80382857142858
10.86926,106.80382714285714
10.86927,106.80382571428572
10.86928,106.80382428571428
10.86929,106.80382285714286
10.8693,106.80382142857142
10.86931,106.80382
10.86931,106.80382
10.869319142857144,106.80382057142857
10.869328285714285,106.80382114285715
10.869337428571429,106.80382171428572
10.869346571428572,106.80382228571429
10.869355714285716,106.80382285714286
10.869364857142857,106.80382342857143
10.869374,106.803824
10.869383142857144,106.80382457142858
10.869392285714286,106.80382514285714
10.869401428571429,106.80382571428571
10.869410571428572,106.80382628571428
10.869419714285716,106.80382685714285
10.869428857142857,106.80382742857142
10.869438,106.803828
10.869447142857144,106.80382857142857
10.869456285714286,106.80382914285714
10.869465428571429,106.80382971428571
10.869474571428572,106.80383028571428
10.869483714285716,106.80383085714286
10.869492857142857,106.80383142857143
10.869502,106.803832
10.869511142857144,106.80383257142857
10.869520285714286,106.80383314285714
10.869529428571429,106.80383371428572
10.869538571428572,106.80383428571429
10.869547714285716,106.80383485714286
10.869556857142857,106.80383542857142
10.869566,106.80383599999999
10.869575142857144,106.80383657142856
10.869584285714286,106.80383714285713
10.869593428571429,106.8038377142857
10.869602571428572,106.80383828571428
10.869611714285716,106.80383885714285
10.869620857142857,106.80383942857142
10.86963,106.80384
10.86963,106.80384
10.869631111111111,106.80384916666667
10.869632222222222,106.80385833333332
10.869633333333335,106.8038675
10.869634444444445,106.80387666666667
10.869635555555556,106.80388583333333
10.869636666666667,106.803895
10.869637777777779,106.80390416666665
10.86963888888889,106.80391333333333
10.86964,106.8039225
10.869641111111111,106.80393166666666
10.869642222222222,106.80394083333333
10.869643333333334,106.80395
10.869644444444445,106.80395916666666
10.869645555555556,106.80396833333333
10.869646666666666,106.8039775
10.869647777777779,106.80398666666666
10.86964888888889,106.80399583333333
10.86965,106.80400499999999
10.86965111111111,106.80401416666666
10.869652222222221,106.80402333333333
10.869653333333334,106.80403249999999
10.869654444444445,106.80404166666666
10.869655555555555,106.80405083333333
10.869656666666666,106.80405999999999
10.869657777777778,106.80406916666666
10.869658888888889,106.80407833333334
10.86966,106.8040875
10.86966111111111,106.80409666666667
10.869662222222221,106.80410583333334
10.869663333333333,106.804115
10.869664444444444,106.80412416666667
10.869665555555555,106.80413333333333
10.869666666666665,106.8041425
10.869667777777778,106.80415166666667
10.869668888888889,106.80416083333333
10.86967,106.80417
10.86967,106.80417
10.869675714285714,106.80417714285714
10.869681428571427,106.80418428571429
10.869687142857142,106.80419142857143
10.869692857142857,106.80419857142857
10.869698571428572,106.80420571428571
10.869704285714285,106.80421285714286
10.86971,106.80422
10.86971,106.80422
10.869719,106.804221
10.869728,106.804222
10.869736999999999,106.804223
10.869746,106.804224
10.869755,106.804225
10.869764,106.804226
10.869773,106.804227
10.869781999999999,106.804228
10.869791,106.80422899999999
10.8698,106.80422999999999
10.869809,106.804231
10.869818,106.804232
10.869826999999999,106.804233
10.869836,106.804234
10.869845,106.80423499999999
10.869854,106.80423599999999
10.869863,106.804237
10.869871999999999,106.804238
10.869881,106.804239
10.86989,106.80424
10.86989,106.80424
10.869898461538462,106.80423653846154
10.869906923076924,106.80423307692307
10.869915384615384,106.80422961538461
10.869923846153846,106.80422615384614
10.869932307692308,106.80422269230769
10.86994076923077,106.80421923076922
10.869949230769231,106.80421576923077
10.869957692307691,106.80421230769231
10.869966153846153,106.80420884615384
10.869974615384615,106.80420538461539
10.869983076923077,106.80420192307692
10.869991538461539,106.80419846153846
10.870000000000001,106.80419499999999
10.870008461538461,106.80419153846154
10.870016923076923,106.80418807692308
10.870025384615385,106.80418461538461
10.870033846153847,106.80418115384616
10.870042307692309,106.80417769230769
10.870050769230769,106.80417423076923
10.87005923076923,106.80417076923078
10.870067692307693,106.80416730769231
10.870076153846155,106.80416384615386
10.870084615384616,106.80416038461539
10.870093076923077,106.80415692307693
10.870101538461538,106.80415346153846
10.87011,106.80415
10.87011,106.80415
10.870114871794872,106.80414205128206
10.870119743589743,106.8041341025641
10.870124615384615,106.80412615384616
10.870129487179488,106.8041182051282
10.87013435897436,106.80411025641027
10.870139230769231,106.80410230769232
10.870144102564103,106.80409435897437
10.870148974358974,106.80408641025642
10.870153846153846,106.80407846153847
10.87015871794872,106.80407051282052
10.87016358974359,106.80406256410257
10.870168461538462,106.80405461538462
10.870173333333334,106.80404666666666
10.870178205128205,106.80403871794871
10.870183076923077,106.80403076923078
10.870187948717948,106.80402282051283
10.870192820512822,106.80401487179488
10.870197692307693,106.80400692307693
10.870202564102565,106.80399897435898
10.870207435897436,106.80399102564103
10.870212307692308,106.80398307692307
10.87021717948718,106.80397512820512
10.870222051282052,106.80396717948717
10.870226923076924,106.80395923076922
10.870231794871795,106.80395128205129
10.870236666666667,106.80394333333334
10.870241538461539,106.80393538461539
10.87024641025641,106.80392743589744
10.870251282051282,106.80391948717948
10.870256153846155,106.80391153846153
10.870261025641026,106.80390358974358
10.870265897435898,106.80389564102563
10.87027076923077,106.80388769230768
10.870275641025641,106.80387974358973
10.870280512820512,106.8038717948718
10.870285384615386,106.80386384615385
10.870290256410257,106.8038558974359
10.870295128205129,106.80384794871794
10.8703,106.80384
10.8703,106.80384
10.870299574468085,106.80383085106382
10.870299148936171,106.80382170212765
10.870298723404256,106.80381255319148
10.87029829787234,106.80380340425532
10.870297872340426,106.80379425531915
10.870297446808511,106.80378510638297
10.870297021276595,106.8037759574468
10.870296595744682,106.80376680851063
10.870296170212766,106.80375765957446
10.87029574468085,106.80374851063829
10.870295319148937,106.80373936170213
10.870294893617022,106.80373021276596
10.870294468085106,106.80372106382978
10.87029404255319,106.80371191489361
10.870293617021277,106.80370276595744
10.870293191489361,106.80369361702127
10.870292765957446,106.80368446808511
10.870292340425532,106.80367531914894
10.870291914893617,106.80366617021276
10.870291489361701,106.80365702127659
10.870291063829788,106.80364787234042
10.870290638297872,106.80363872340425
10.870290212765957,106.80362957446808
10.870289787234043,106.80362042553192
10.870289361702127,106.80361127659575
10.870288936170212,106.80360212765957
10.870288510638298,106.8035929787234
10.870288085106383,106.80358382978723
10.870287659574467,106.80357468085106
10.870287234042554,106.80356553191488
10.870286808510638,106.80355638297873
10.870286382978723,106.80354723404255
10.870285957446809,106.80353808510638
10.870285531914893,106.80352893617021
10.870285106382978,106.80351978723404
10.870284680851062,106.80351063829787
10.870284255319149,106.80350148936171
10.870283829787233,106.80349234042554
10.870283404255318,106.80348319148936
10.870282978723404,106.80347404255319
10.870282553191489,106.80346489361702
10.870282127659573,106.80345574468085
10.87028170212766,106.80344659574467
10.870281276595744,106.80343744680852
10.870280851063828,106.80342829787234
10.870280425531915,106.80341914893617
10.87028,106.80341
10.87028,106.80341
10.870287812499999,106.803405
10.870295624999999,106.8034
10.870303437499999,106.803395
10.87031125,106.80339000000001
10.8703190625,106.803385
10.870326875,106.80338
10.8703346875,106.803375
10.8703425,106.80337
10.8703503125,106.803365
10.870358125,106.80336
10.870365937499999,106.803355
10.870373749999999,106.80335
10.8703815625,106.80334500000001
10.870389375,106.80334
10.8703971875,106.803335
10.870405,106.80333
10.8704128125,106.803325
10.870420625,106.80332
10.8704284375,106.803315
10.870436250000001,106.80331000000001
10.8704440625,106.80330500000001
10.870451875,106.80330000000001
10.8704596875,106.803295
10.8704675,106.80329
10.8704753125,106.803285
10.870483125,106.80328
10.8704909375,106.803275
10.87049875,106.80327
10.870506562500001,106.80326500000001
10.870514375,106.80326000000001
10.8705221875,106.80325500000001
10.87053,106.80325
10.87053,106.80325
10.870539080459771,106.80325034482759
10.87054816091954,106.80325068965517
10.870557241379311,106.80325103448277
10.870566321839082,106.80325137931035
10.87057540229885,106.80325172413794
10.870584482758622,106.80325206896552
10.87059356321839,106.8032524137931
10.870602643678161,106.8032527586207
10.870611724137932,106.80325310344828
10.870620804597701,106.80325344827587
10.870629885057472,106.80325379310345
10.870638965517243,106.80325413793103
10.870648045977012,106.80325448275863
10.870657126436782,106.80325482758622
10.870666206896551,106.8032551724138
10.870675287356322,106.80325551724138
10.870684367816093,106.80325586206897
10.870693448275862,106.80325620689656
10.870702528735633,106.80325655172415
10.870711609195403,106.80325689655173
10.870720689655172,106.80325724137931
10.870729770114943,106.8032575862069
10.870738850574714,106.80325793103448
10.870747931034483,106.80325827586208
10.870757011494254,106.80325862068966
10.870766091954023,106.80325896551724
10.870775172413794,106.80325931034483
10.870784252873564,106.80325965517241
10.870793333333333,106.80326000000001
10.870802413793104,106.80326034482759
10.870811494252875,106.80326068965518
10.870820574712644,106.80326103448276
10.870829655172415,106.80326137931034
10.870838735632184,106.80326172413794
10.870847816091954,106.80326206896552
10.870856896551725,106.8032624137931
10.870865977011494,106.80326275862069
10.870875057471265,106.80326310344827
10.870884137931036,106.80326344827587
10.870893218390805,106.80326379310345
10.870902298850575,106.80326413793104
10.870911379310346,106.80326448275862
10.870920459770115,106.8032648275862
10.870929540229886,106.8032651724138
10.870938620689655,106.80326551724139
10.870947701149426,106.80326586206897
10.870956781609197,106.80326620689655
10.870965862068966,106.80326655172414
10.870974942528736,106.80326689655173
10.870984022988507,106.80326724137932
10.870993103448276,106.8032675862069
10.871002183908047,106.80326793103448
10.871011264367818,106.80326827586207
10.871020344827587,106.80326862068966
10.871029425287357,106.80326896551725
10.871038505747126,106.80326931034483
10.871047586206897,106.80326965517241
10.871056666666668,106.80327
10.871065747126437,106.8032703448276
10.871074827586208,106.80327068965518
10.871083908045978,106.80327103448276
10.871092988505747,106.80327137931035
10.871102068965518,106.80327172413793
10.871111149425287,106.80327206896553
10.871120229885058,106.80327241379311
10.871129310344829,106.8032727586207
10.871138390804598,106.80327310344828
10.871147471264369,106.80327344827586
10.87115655172414,106.80327379310344
10.871165632183908,106.80327413793104
10.871174712643679,106.80327448275862
10.87118379310345,106.80327482758621
10.871192873563219,106.80327517241379
10.87120195402299,106.80327551724137
10.871211034482759,106.80327586206897
10.87122011494253,106.80327620689656
10.8712291954023,106.80327655172414
10.87123827586207,106.80327689655172
10.87124735632184,106.8032772413793
10.87125643678161,106.8032775862069
10.87126551724138,106.80327793103449
10.87127459770115,106.80327827586207
10.87128367816092,106.80327862068965
10.87129275862069,106.80327896551724
10.871301839080461,106.80327931034483
10.87131091954023,106.80327965517242
10.87132,106.80328
10.87132,106.80328
10.871326,106.803272
10.871332,106.803264
10.871338,106.803256
10.871344,106.803248
10.87135,106.80324
10.87135,106.80324
10.871343831168831,106.80323331168832
10.871337662337663,106.80322662337663
10.871331493506494,106.80321993506493
10.871325324675324,106.80321324675324
10.871319155844155,106.80320655844156
10.871312987012987,106.80319987012987
10.871306818181818,106.80319318181819
10.87130064935065,106.8031864935065
10.87129448051948,106.8031798051948
10.87128831168831,106.80317311688312
10.871282142857142,106.80316642857143
10.871275974025973,106.80315974025974
10.871269805194805,106.80315305194806
10.871263636363636,106.80314636363637
10.871257467532468,106.80313967532467
10.8712512987013,106.80313298701299
10.871245129870129,106.8031262987013
10.87123896103896,106.80311961038961
10.871232792207792,106.80311292207793
10.871226623376623,106.80310623376623
10.871220454545455,106.80309954545454
10.871214285714286,106.80309285714286
10.871208116883116,106.80308616883117
10.871201948051947,106.80307948051949
10.871195779220779,106.8030727922078
10.87118961038961,106.8030661038961
10.871183441558442,106.80305941558441
10.871177272727273,106.80305272727273
10.871171103896103,106.80304603896104
10.871164935064934,106.80303935064936
10.871158766233766,106.80303266233767
10.871152597402597,106.80302597402597
10.871146428571429,106.80301928571429
10.87114025974026,106.8030125974026
10.871134090909091,106.80300590909091
10.871127922077921,106.80299922077923
10.871121753246753,106.80299253246754
10.871115584415584,106.80298584415584
10.871109415584415,106.80297915584416
10.871103246753247,106.80297246753247
10.871097077922078,106.80296577922078
10.871090909090908,106.8029590909091
10.87108474025974,106.8029524025974
10.871078571428571,106.80294571428571
10.871072402597402,106.80293902597403
10.871066233766234,106.80293233766234
10.871060064935065,106.80292564935066
10.871053896103897,106.80291896103897
10.871047727272726,106.80291227272727
10.871041558441558,106.80290558441558
10.87103538961039,106.8028988961039
10.87102922077922,106.80289220779221
10.871023051948052,106.80288551948053
10.871016883116884,106.80287883116884
10.871010714285713,106.80287214285714
10.871004545454545,106.80286545454545
10.870998376623376,106.80285876623377
10.870992207792208,106.80285207792208
10.870986038961039,106.8028453896104
10.87097987012987,106.8028387012987
10.8709737012987,106.80283201298701
10.870967532467532,106.80282532467533
10.870961363636363,106.80281863636364
10.870955194805195,106.80281194805195
10.870949025974026,106.80280525974027
10.870942857142857,106.80279857142857
10.870936688311689,106.80279188311688
10.870930519480519,106.8027851948052
10.87092435064935,106.80277850649351
10.870918181818181,106.80277181818182
10.870912012987013,106.80276512987014
10.870905844155844,106.80275844155844
10.870899675324676,106.80275175324675
10.870893506493505,106.80274506493507
10.870887337662337,106.80273837662338
10.870881168831168,106.8027316883117
10.870875,106.80272500000001
10.870868831168831,106.80271831168831
10.870862662337663,106.80271162337662
10.870856493506494,106.80270493506494
10.870850324675324,106.80269824675325
10.870844155844155,106.80269155844157
10.870837987012987,106.80268487012987
10.870831818181818,106.80267818181818
10.87082564935065,106.8026714935065
10.870819480519481,106.80266480519481
10.87081331168831,106.80265811688312
10.870807142857142,106.80265142857144
10.870800974025974,106.80264474025974
10.870794805194805,106.80263805194805
10.870788636363637,106.80263136363637
10.870782467532468,106.80262467532468
10.8707762987013,106.802617987013
10.87077012987013,106.80261129870131
10.87076396103896,106.80260461038961
10.870757792207792,106.80259792207792
10.870751623376623,106.80259123376624
10.870745454545455,106.80258454545455
10.870739285714286,106.80257785714286
10.870733116883116,106.80257116883116
10.870726948051948,106.80256448051948
10.870720779220779,106.80255779220779
10.87071461038961,106.8025511038961
10.870708441558442,106.80254441558442
10.870702272727273,106.80253772727274
10.870696103896103,106.80253103896104
10.870689935064934,106.80252435064935
10.870683766233766,106.80251766233766
10.870677597402597,106.80251097402598
10.870671428571429,106.80250428571429
10.87066525974026,106.8024975974026
10.870659090909092,106.8024909090909
10.870652922077921,106.80248422077922
10.870646753246753,106.80247753246753
10.870640584415584,106.80247084415585
10.870634415584416,106.80246415584416
10.870628246753247,106.80245746753246
10.870622077922079,106.80245077922078
10.870615909090908,106.80244409090909
10.87060974025974,106.8024374025974
10.870603571428571,106.80243071428572
10.870597402597403,106.80242402597403
10.870591233766234,106.80241733766233
10.870585064935065,106.80241064935065
10.870578896103897,106.80240396103896
10.870572727272727,106.80239727272728
10.870566558441558,106.80239058441559
10.87056038961039,106.8023838961039
10.870554220779221,106.8023772077922
10.870548051948052,106.80237051948052
10.870541883116884,106.80236383116883
10.870535714285714,106.80235714285715
10.870529545454545,106.80235045454546
10.870523376623376,106.80234376623378
10.870517207792208,106.80233707792208
10.87051103896104,106.80233038961039
10.87050487012987,106.8023237012987
10.8704987012987,106.80231701298702
10.870492532467532,106.80231032467533
10.870486363636363,106.80230363636363
10.870480194805195,106.80229694805195
10.870474025974026,106.80229025974026
10.870467857142858,106.80228357142857
10.87046168831169,106.80227688311689
10.870455519480519,106.8022701948052
10.87044935064935,106.8022635064935
10.870443181818182,106.80225681818182
10.870437012987013,106.80225012987013
10.870430844155845,106.80224344155845
10.870424675324676,106.80223675324676
10.870418506493506,106.80223006493507
10.870412337662337,106.80222337662337
10.870406168831169,106.80221668831169
10.8704,106.80221
